Occupation,Age_Bracket,Age,Gender,Ethnicity,Bias_Age,Bias_Gender,Bias_Ethnicity,Combined_Bias_Factor,Skill_Score,Overall_Score,Final_Prob,Hired
2135 Cyber security professionals,50 to 54,50,Male,White,-0.027183656823550874,0.4588731743682392,-0.024772466715716288,1.1452683964797683,45,51.53707784158957,0.5383514678423771,1
2135 Cyber security professionals,50 to 54,52,Male,White,-0.027183656823550874,0.4588731743682392,-0.024772466715716288,1.1452683964797683,85,97.3478137007803,0.9912921240490706,1
2135 Cyber security professionals,45 to 49,45,Female,White,0.23785188492028678,-0.9964551927278211,-0.024772466715716288,0.7701844416757514,35,26.9564554586513,0.0907629685214589,0
2135 Cyber security professionals,55 to 59,55,Female,White,-0.33146666443444595,-0.9964551927278211,-0.024772466715716288,0.6370557497815095,58,36.94923348732755,0.21331186469070607,0
2135 Cyber security professionals,40 to 44,44,Female,White,0.3209484132858296,-0.9964551927278211,-0.024772466715716288,0.7918158590610043,59,46.71713568459925,0.41865761907999677,1
2135 Cyber security professionals,50 to 54,53,Female,White,-0.027183656823550874,-0.9964551927278211,-0.024772466715716288,0.7050613640474367,19,13.396165916901298,0.0250775866111807,0
2135 Cyber security professionals,50 to 54,51,Male,White,-0.027183656823550874,0.4588731743682392,-0.024772466715716288,1.1452683964797683,4,4.581073585919073,0.010540929832484119,0
2135 Cyber security professionals,25 to 29,26,Female,White,0.2220623642869924,-0.9964551927278211,-0.024772466715716288,0.7661414760457069,28,21.451961329279793,0.054433529778638357,0
2135 Cyber security professionals,50 to 54,54,Female,White,-0.027183656823550874,-0.9964551927278211,-0.024772466715716288,0.7050613640474367,3,2.11518409214231,0.008256353803521415,0
2135 Cyber security professionals,50 to 54,53,Male,Asian,-0.027183656823550874,0.4588731743682392,0.1811770065620833,1.2266524102531098,16,19.626438564049757,0.04576649451375603,0
2135 Cyber security professionals,45 to 49,48,Male,White,0.23785188492028678,0.4588731743682392,-0.024772466715716288,1.251051249565148,76,95.07989496695124,0.9890995347514768,1
2135 Cyber security professionals,55 to 59,57,Male,Asian,-0.33146666443444595,0.4588731743682392,0.1811770065620833,1.108337530295469,37,41.008488620932354,0.2892249700278715,1
2135 Cyber security professionals,25 to 29,28,Male,White,0.2220623642869924,0.4588731743682392,-0.024772466715716288,1.2444840470488117,45,56.00178211719653,0.6456970772002897,0
2135 Cyber security professionals,35 to 39,39,Female,White,0.20861943672863154,-0.9964551927278211,-0.024772466715716288,0.7627160948485017,24,18.30518627636404,0.040330483568740146,0
2135 Cyber security professionals,20 to 24,20,Female,Asian,-0.09533789560649134,-0.9964551927278211,0.1811770065620833,0.7382013246731568,19,14.025825168789979,0.02666393569339676,0
2135 Cyber security professionals,60 to 64,63,Male,White,-0.8486279858309695,0.4588731743682392,-0.024772466715716288,0.8709456014225799,17,14.806075224183859,0.028765464036978775,0
2135 Cyber security professionals,40 to 44,44,Female,White,0.3209484132858296,-0.9964551927278211,-0.024772466715716288,0.7918158590610043,83,65.72071630206335,0.8280787350203432,1
2135 Cyber security professionals,45 to 49,48,Male,Asian,0.23785188492028678,0.4588731743682392,0.1811770065620833,1.3399523075518336,10,13.399523075518335,0.02508579573676962,0
2135 Cyber security professionals,45 to 49,45,Male,Mixed,0.23785188492028678,0.4588731743682392,-0.024218903438926773,1.2512821162074224,62,77.57949120486019,0.9403607195256175,1
2135 Cyber security professionals,50 to 54,54,Male,White,-0.027183656823550874,0.4588731743682392,-0.024772466715716288,1.1452683964797683,65,74.44244577118494,0.9201395478157969,1
2135 Cyber security professionals,55 to 59,59,Male,White,-0.33146666443444595,0.4588731743682392,-0.024772466715716288,1.0348032869538972,32,33.11370518252471,0.15595616164726406,0
2135 Cyber security professionals,25 to 29,27,Female,White,0.2220623642869924,-0.9964551927278211,-0.024772466715716288,0.7661414760457069,8,6.129131808365655,0.012284130859746525,0
2135 Cyber security professionals,20 to 24,22,Male,Black,-0.09533789560649134,0.4588731743682392,0.10361446807095834,1.168494983968373,84,98.15357865334333,0.9919608307077181,1
2135 Cyber security professionals,45 to 49,47,Female,White,0.23785188492028678,-0.9964551927278211,-0.024772466715716288,0.7701844416757514,59,45.440882058869335,0.3879561068766097,0
2135 Cyber security professionals,45 to 49,46,Male,White,0.23785188492028678,0.4588731743682392,-0.024772466715716288,1.251051249565148,66,82.56938247129978,0.962921630016712,1
2135 Cyber security professionals,60 to 64,60,Male,White,-0.8486279858309695,0.4588731743682392,-0.024772466715716288,0.8709456014225799,54,47.031062476819315,0.4263170062714135,1
2135 Cyber security professionals,25 to 29,26,Male,White,0.2220623642869924,0.4588731743682392,-0.024772466715716288,1.2444840470488117,61,75.91352686997752,0.9303029755358263,1
2135 Cyber security professionals,55 to 59,57,Female,White,-0.33146666443444595,-0.9964551927278211,-0.024772466715716288,0.6370557497815095,93,59.24618472968038,0.7159822160454838,0
2135 Cyber security professionals,20 to 24,23,Male,White,-0.09533789560649134,0.4588731743682392,-0.024772466715716288,1.1195434153787245,26,29.10812879984684,0.1101522265667457,0
2135 Cyber security professionals,40 to 44,41,Female,White,0.3209484132858296,-0.9964551927278211,-0.024772466715716288,0.7918158590610043,4,3.167263436244017,0.009163932901281063,0
2135 Cyber security professionals,60 to 64,63,Female,White,-0.8486279858309695,-0.9964551927278211,-0.024772466715716288,0.5361800741534452,96,51.47328711873074,0.5367656997585842,0
2135 Cyber security professionals,35 to 39,36,Male,White,0.20861943672863154,0.4588731743682392,-0.024772466715716288,1.2389200195313552,1,1.2389200195313552,0.00756891385889873,0
2135 Cyber security professionals,45 to 49,47,Female,White,0.23785188492028678,-0.9964551927278211,-0.024772466715716288,0.7701844416757514,27,20.794979925245286,0.05114933145888394,0
2135 Cyber security professionals,40 to 44,43,Female,White,0.3209484132858296,-0.9964551927278211,-0.024772466715716288,0.7918158590610043,27,21.379028194647116,0.054059356729944254,0
2135 Cyber security professionals,25 to 29,25,Female,Asian,0.2220623642869924,-0.9964551927278211,0.1811770065620833,0.8205843198633513,57,46.77330623221103,0.4200253383827638,0
2135 Cyber security professionals,30 to 34,34,Female,White,0.09054495192415538,-0.9964551927278211,-0.024772466715716288,0.7332800652972639,24,17.598721567134334,0.03768325422452194,0
2135 Cyber security professionals,60 to 64,62,Male,Asian,-0.8486279858309695,0.4588731743682392,0.1811770065620833,0.9328359400016194,34,31.716421960055058,0.13843402168916172,0
2135 Cyber security professionals,35 to 39,35,Male,White,0.20861943672863154,0.4588731743682392,-0.024772466715716288,1.2389200195313552,79,97.87468154297706,0.9917353438528138,1
2135 Cyber security professionals,45 to 49,49,Female,White,0.23785188492028678,-0.9964551927278211,-0.024772466715716288,0.7701844416757514,74,56.993648684005606,0.6680469402772141,1
2135 Cyber security professionals,40 to 44,41,Female,White,0.3209484132858296,-0.9964551927278211,-0.024772466715716288,0.7918158590610043,84,66.51253216112435,0.8390603542340068,1
2135 Cyber security professionals,30 to 34,32,Female,White,0.09054495192415538,-0.9964551927278211,-0.024772466715716288,0.7332800652972639,23,16.86544150183707,0.03511244823149574,0
2135 Cyber security professionals,30 to 34,31,Female,White,0.09054495192415538,-0.9964551927278211,-0.024772466715716288,0.7332800652972639,11,8.066080718269902,0.014870526248526743,0
2135 Cyber security professionals,20 to 24,22,Female,White,-0.09533789560649134,-0.9964551927278211,-0.024772466715716288,0.6892242988486181,88,60.651738298678396,0.7436780287862305,0
2135 Cyber security professionals,35 to 39,35,Male,White,0.20861943672863154,0.4588731743682392,-0.024772466715716288,1.2389200195313552,4,4.955680078125421,0.010938887813321056,0
2135 Cyber security professionals,40 to 44,41,Male,Mixed,0.3209484132858296,0.4588731743682392,-0.024218903438926773,1.286425653596328,27,34.73349264710086,0.17848425179133526,0
2135 Cyber security professionals,45 to 49,47,Male,White,0.23785188492028678,0.4588731743682392,-0.024772466715716288,1.251051249565148,81,101.33515121477699,0.9941387571580986,1
2135 Cyber security professionals,25 to 29,27,Male,Asian,0.2220623642869924,0.4588731743682392,0.1811770065620833,1.3329184325055603,26,34.65587924514457,0.1773490633619443,0
2135 Cyber security professionals,25 to 29,25,Female,White,0.2220623642869924,-0.9964551927278211,-0.024772466715716288,0.7661414760457069,79,60.525176607610845,0.7412580660069621,0
2135 Cyber security professionals,25 to 29,27,Male,White,0.2220623642869924,0.4588731743682392,-0.024772466715716288,1.2444840470488117,99,123.20392065783236,0.9993385351743695,1
2135 Cyber security professionals,55 to 59,55,Male,White,-0.33146666443444595,0.4588731743682392,-0.024772466715716288,1.0348032869538972,84,86.92347610412736,0.9756921461408463,1
2135 Cyber security professionals,50 to 54,53,Male,White,-0.027183656823550874,0.4588731743682392,-0.024772466715716288,1.1452683964797683,21,24.050636326075136,0.0694650189760935,0
2135 Cyber security professionals,35 to 39,39,Female,White,0.20861943672863154,-0.9964551927278211,-0.024772466715716288,0.7627160948485017,96,73.22074510545616,0.910688814170981,1
2135 Cyber security professionals,55 to 59,59,Male,White,-0.33146666443444595,0.4588731743682392,-0.024772466715716288,1.0348032869538972,65,67.26221365200333,0.848928453040276,0
2135 Cyber security professionals,35 to 39,38,Male,White,0.20861943672863154,0.4588731743682392,-0.024772466715716288,1.2389200195313552,31,38.40652060547201,0.23878578814642912,1
2135 Cyber security professionals,20 to 24,24,Female,Other,-0.09533789560649134,-0.9964551927278211,-0.21885745603991963,0.646046681910255,1,0.646046681910255,0.0071363257003703605,0
2135 Cyber security professionals,20 to 24,23,Male,White,-0.09533789560649134,0.4588731743682392,-0.024772466715716288,1.1195434153787245,72,80.60712590726817,0.9552427729519223,1
2135 Cyber security professionals,50 to 54,54,Male,White,-0.027183656823550874,0.4588731743682392,-0.024772466715716288,1.1452683964797683,98,112.2363028550173,0.9980218839173834,1
2135 Cyber security professionals,55 to 59,56,Male,White,-0.33146666443444595,0.4588731743682392,-0.024772466715716288,1.0348032869538972,79,81.74945966935788,0.9598804872837378,1
2135 Cyber security professionals,55 to 59,58,Female,White,-0.33146666443444595,-0.9964551927278211,-0.024772466715716288,0.6370557497815095,86,54.78679448120982,0.6174359972237159,0
2135 Cyber security professionals,25 to 29,25,Male,White,0.2220623642869924,0.4588731743682392,-0.024772466715716288,1.2444840470488117,2,2.4889680940976233,0.008568109062017161,0
2135 Cyber security professionals,35 to 39,39,Female,Asian,0.20861943672863154,-0.9964551927278211,0.1811770065620833,0.8169155273650143,55,44.930354005075785,0.3759053633931468,0
2135 Cyber security professionals,20 to 24,20,Female,White,-0.09533789560649134,-0.9964551927278211,-0.024772466715716288,0.6892242988486181,28,19.298280367761308,0.0443545379762146,0
2135 Cyber security professionals,60 to 64,61,Male,White,-0.8486279858309695,0.4588731743682392,-0.024772466715716288,0.8709456014225799,5,4.354728007112899,0.010307452094324467,0
2135 Cyber security professionals,25 to 29,26,Male,White,0.2220623642869924,0.4588731743682392,-0.024772466715716288,1.2444840470488117,96,119.47046851668591,0.9990394532074556,1
2135 Cyber security professionals,60 to 64,60,Male,White,-0.8486279858309695,0.4588731743682392,-0.024772466715716288,0.8709456014225799,60,52.256736085354795,0.5561801729136725,0
2135 Cyber security professionals,50 to 54,50,Female,White,-0.027183656823550874,-0.9964551927278211,-0.024772466715716288,0.7050613640474367,92,64.86564549236418,0.8155620702062386,1
2135 Cyber security professionals,50 to 54,50,Male,White,-0.027183656823550874,0.4588731743682392,-0.024772466715716288,1.1452683964797683,82,93.912008511341,0.9877656856144922,1
2135 Cyber security professionals,35 to 39,38,Female,White,0.20861943672863154,-0.9964551927278211,-0.024772466715716288,0.7627160948485017,29,22.118766750606547,0.05796935347695607,0
2135 Cyber security professionals,25 to 29,25,Female,White,0.2220623642869924,-0.9964551927278211,-0.024772466715716288,0.7661414760457069,2,1.5322829520914139,0.0077924908869313365,0
2135 Cyber security professionals,60 to 64,64,Female,White,-0.8486279858309695,-0.9964551927278211,-0.024772466715716288,0.5361800741534452,98,52.54564726703762,0.5632997149664365,1
2135 Cyber security professionals,45 to 49,48,Male,White,0.23785188492028678,0.4588731743682392,-0.024772466715716288,1.251051249565148,90,112.59461246086332,0.9980913740539311,1
2135 Cyber security professionals,50 to 54,50,Female,White,-0.027183656823550874,-0.9964551927278211,-0.024772466715716288,0.7050613640474367,45,31.727761382134652,0.13856932248357776,0
2135 Cyber security professionals,20 to 24,24,Male,White,-0.09533789560649134,0.4588731743682392,-0.024772466715716288,1.1195434153787245,54,60.45534443045112,0.7399164681231141,1
2135 Cyber security professionals,30 to 34,33,Male,Black,0.09054495192415538,0.4588731743682392,0.10361446807095834,1.2431861145569532,86,106.91400585189797,0.9966364885152988,1
2135 Cyber security professionals,45 to 49,45,Female,White,0.23785188492028678,-0.9964551927278211,-0.024772466715716288,0.7701844416757514,9,6.931659975081763,0.013296955836594173,0
2135 Cyber security professionals,16 to 19,18,Female,Other,-1.334474612390094,-0.9964551927278211,-0.21885745603991963,0.4274452422759937,24,10.258685814623849,0.018448862132899806,0
2135 Cyber security professionals,70 to 74,74,Female,White,-2.335923152604556,-0.9964551927278211,-0.024772466715716288,0.32658981930609843,90,29.39308373754886,0.11297650170661422,0
2135 Cyber security professionals,60 to 64,64,Male,White,-0.8486279858309695,0.4588731743682392,-0.024772466715716288,0.8709456014225799,60,52.256736085354795,0.5561801729136725,1
2135 Cyber security professionals,45 to 49,45,Male,Asian,0.23785188492028678,0.4588731743682392,0.1811770065620833,1.3399523075518336,97,129.97537383252785,0.9996638232909586,1
2135 Cyber security professionals,35 to 39,38,Female,Black,0.20861943672863154,-0.9964551927278211,0.10361446807095834,0.7960655377718698,96,76.42229162609951,0.9335304207765499,1
2135 Cyber security professionals,60 to 64,63,Female,White,-0.8486279858309695,-0.9964551927278211,-0.024772466715716288,0.5361800741534452,77,41.285865709815276,0.2949602819601293,0
2135 Cyber security professionals,40 to 44,40,Female,White,0.3209484132858296,-0.9964551927278211,-0.024772466715716288,0.7918158590610043,74,58.594373570514314,0.7025430887055,1
2135 Cyber security professionals,20 to 24,21,Male,White,-0.09533789560649134,0.4588731743682392,-0.024772466715716288,1.1195434153787245,1,1.1195434153787245,0.007479767727660851,0
2135 Cyber security professionals,55 to 59,57,Male,White,-0.33146666443444595,0.4588731743682392,-0.024772466715716288,1.0348032869538972,100,103.48032869538972,0.9952650262151612,1
2135 Cyber security professionals,25 to 29,29,Female,White,0.2220623642869924,-0.9964551927278211,-0.024772466715716288,0.7661414760457069,64,49.03305446692524,0.4758451790435042,1
2135 Cyber security professionals,30 to 34,34,Male,White,0.09054495192415538,0.4588731743682392,-0.024772466715716288,1.1911055226918874,22,26.20432149922152,0.08474407835305975,0
2135 Cyber security professionals,60 to 64,60,Male,White,-0.8486279858309695,0.4588731743682392,-0.024772466715716288,0.8709456014225799,68,59.224300896735436,0.7155369943637364,1
2135 Cyber security professionals,16 to 19,19,Male,Black,-1.334474612390094,0.4588731743682392,0.10361446807095834,0.7731138252173974,20,15.462276504347948,0.030656558749836457,0
2135 Cyber security professionals,16 to 19,18,Female,White,-1.334474612390094,-0.9964551927278211,-0.024772466715716288,0.4560129409422062,15,6.840194114133093,0.013177483966702866,0
2135 Cyber security professionals,60 to 64,60,Male,White,-0.8486279858309695,0.4588731743682392,-0.024772466715716288,0.8709456014225799,20,17.418912028451597,0.03703659981391178,0
2135 Cyber security professionals,55 to 59,56,Male,White,-0.33146666443444595,0.4588731743682392,-0.024772466715716288,1.0348032869538972,87,90.02788596498905,0.9820629780510683,1
2135 Cyber security professionals,55 to 59,59,Female,White,-0.33146666443444595,-0.9964551927278211,-0.024772466715716288,0.6370557497815095,49,31.215731739293965,0.1325696760636149,0
2135 Cyber security professionals,60 to 64,62,Female,White,-0.8486279858309695,-0.9964551927278211,-0.024772466715716288,0.5361800741534452,75,40.213505561508384,0.27315984569963475,0
2135 Cyber security professionals,25 to 29,28,Male,White,0.2220623642869924,0.4588731743682392,-0.024772466715716288,1.2444840470488117,54,67.20213854063583,0.8481563800461568,1
2135 Cyber security professionals,45 to 49,48,Male,Asian,0.23785188492028678,0.4588731743682392,0.1811770065620833,1.3399523075518336,38,50.918187686969674,0.5229385787747662,1
2135 Cyber security professionals,55 to 59,56,Male,White,-0.33146666443444595,0.4588731743682392,-0.024772466715716288,1.0348032869538972,46,47.600951199879276,0.44030979169168044,1
2135 Cyber security professionals,35 to 39,39,Female,White,0.20861943672863154,-0.9964551927278211,-0.024772466715716288,0.7627160948485017,26,19.830618466061043,0.04666650329531682,0
2135 Cyber security professionals,20 to 24,24,Male,White,-0.09533789560649134,0.4588731743682392,-0.024772466715716288,1.1195434153787245,62,69.41169175348092,0.8744805334322671,1
2135 Cyber security professionals,25 to 29,27,Male,White,0.2220623642869924,0.4588731743682392,-0.024772466715716288,1.2444840470488117,4,4.977936188195247,0.010962993435512006,0
2135 Cyber security professionals,35 to 39,35,Male,White,0.20861943672863154,0.4588731743682392,-0.024772466715716288,1.2389200195313552,72,89.20224140625757,0.9805491908088214,1
2135 Cyber security professionals,50 to 54,50,Male,White,-0.027183656823550874,0.4588731743682392,-0.024772466715716288,1.1452683964797683,57,65.28029859934679,0.8217178763203271,0
2135 Cyber security professionals,55 to 59,56,Female,Asian,-0.33146666443444595,-0.9964551927278211,0.1811770065620833,0.6823256219564209,21,14.328838061084838,0.027461725564624,1
2135 Cyber security professionals,35 to 39,36,Female,White,0.20861943672863154,-0.9964551927278211,-0.024772466715716288,0.7627160948485017,60,45.7629656909101,0.3956308921574143,0
2135 Cyber security professionals,35 to 39,37,Female,White,0.20861943672863154,-0.9964551927278211,-0.024772466715716288,0.7627160948485017,24,18.30518627636404,0.040330483568740146,0
2135 Cyber security professionals,45 to 49,48,Female,White,0.23785188492028678,-0.9964551927278211,-0.024772466715716288,0.7701844416757514,71,54.68309535897835,0.614983568247181,0
2135 Cyber security professionals,65 to 69,67,Male,White,-1.3112177502258269,0.4588731743682392,-0.024772466715716288,0.7464905303182324,25,18.66226325795581,0.041735423056655924,0
2135 Cyber security professionals,40 to 44,44,Male,Mixed,0.3209484132858296,0.4588731743682392,-0.024218903438926773,1.286425653596328,88,113.20545751647687,0.9982042689987501,1
2135 Cyber security professionals,55 to 59,56,Female,White,-0.33146666443444595,-0.9964551927278211,-0.024772466715716288,0.6370557497815095,71,45.230958234487176,0.38298342485086073,1
2135 Cyber security professionals,40 to 44,40,Female,White,0.3209484132858296,-0.9964551927278211,-0.024772466715716288,0.7918158590610043,95,75.2225066107954,0.9256870274682858,1
2135 Cyber security professionals,55 to 59,58,Male,White,-0.33146666443444595,0.4588731743682392,-0.024772466715716288,1.0348032869538972,84,86.92347610412736,0.9756921461408463,1
2135 Cyber security professionals,35 to 39,35,Female,White,0.20861943672863154,-0.9964551927278211,-0.024772466715716288,0.7627160948485017,11,8.389877043333518,0.01535239548601998,0
2135 Cyber security professionals,45 to 49,46,Female,White,0.23785188492028678,-0.9964551927278211,-0.024772466715716288,0.7701844416757514,34,26.186271016975546,0.08460417916526936,1
2135 Cyber security professionals,45 to 49,48,Female,White,0.23785188492028678,-0.9964551927278211,-0.024772466715716288,0.7701844416757514,50,38.50922208378757,0.24065756848807662,0
2135 Cyber security professionals,60 to 64,63,Male,White,-0.8486279858309695,0.4588731743682392,-0.024772466715716288,0.8709456014225799,81,70.54659371522898,0.8864175763235586,1
2135 Cyber security professionals,25 to 29,25,Female,White,0.2220623642869924,-0.9964551927278211,-0.024772466715716288,0.7661414760457069,20,15.322829520914139,0.030244868976442636,0
2135 Cyber security professionals,45 to 49,49,Female,White,0.23785188492028678,-0.9964551927278211,-0.024772466715716288,0.7701844416757514,52,40.049590967139075,0.2699175554568488,0
2135 Cyber security professionals,30 to 34,33,Female,White,0.09054495192415538,-0.9964551927278211,-0.024772466715716288,0.7332800652972639,88,64.52864574615921,0.8104389033553592,1
2135 Cyber security professionals,35 to 39,37,Male,White,0.20861943672863154,0.4588731743682392,-0.024772466715716288,1.2389200195313552,86,106.54712167969655,0.9965112334679106,1
2135 Cyber security professionals,50 to 54,50,Female,Black,-0.027183656823550874,-0.9964551927278211,0.10361446807095834,0.7358898779290568,1,0.7358898779290568,0.0072002658854118905,0
2135 Cyber security professionals,65 to 69,66,Female,Asian,-1.3112177502258269,-0.9964551927278211,0.1811770065620833,0.49221878380703205,5,2.4610939190351604,0.00854446320211053,0
2135 Cyber security professionals,50 to 54,53,Male,White,-0.027183656823550874,0.4588731743682392,-0.024772466715716288,1.1452683964797683,69,79.023519357104,0.9479625791108512,1
2135 Cyber security professionals,40 to 44,42,Female,Other,0.3209484132858296,-0.9964551927278211,-0.21885745603991963,0.7422112210565538,72,53.43920791607187,0.58514261459424,1
2135 Cyber security professionals,40 to 44,40,Male,White,0.3209484132858296,0.4588731743682392,-0.024772466715716288,1.286188302828396,32,41.15802569050867,0.29230872380946066,1
2135 Cyber security professionals,45 to 49,48,Male,White,0.23785188492028678,0.4588731743682392,-0.024772466715716288,1.251051249565148,42,52.54415248173622,0.5632629439246778,1
2135 Cyber security professionals,60 to 64,64,Female,White,-0.8486279858309695,-0.9964551927278211,-0.024772466715716288,0.5361800741534452,41,21.98338304029125,0.05723444700586394,0
2135 Cyber security professionals,45 to 49,48,Male,White,0.23785188492028678,0.4588731743682392,-0.024772466715716288,1.251051249565148,89,111.34356121129818,0.9978375661223688,1
2135 Cyber security professionals,25 to 29,27,Male,Mixed,0.2220623642869924,0.4588731743682392,-0.024218903438926773,1.2447137017918977,15,18.670705526878464,0.04176919977582199,0
2135 Cyber security professionals,55 to 59,56,Female,White,-0.33146666443444595,-0.9964551927278211,-0.024772466715716288,0.6370557497815095,34,21.659895492571323,0.05551374687032608,0
2135 Cyber security professionals,25 to 29,27,Female,White,0.2220623642869924,-0.9964551927278211,-0.024772466715716288,0.7661414760457069,37,28.347234613691157,0.10291229259307258,0
2135 Cyber security professionals,16 to 19,18,Female,Asian,-1.334474612390094,-0.9964551927278211,0.1811770065620833,0.48841771486291763,69,33.70082232554132,0.16384162657022242,0
2135 Cyber security professionals,45 to 49,48,Male,White,0.23785188492028678,0.4588731743682392,-0.024772466715716288,1.251051249565148,45,56.29730623043166,0.6524283792768897,0
2135 Cyber security professionals,35 to 39,35,Female,White,0.20861943672863154,-0.9964551927278211,-0.024772466715716288,0.7627160948485017,93,70.93259682091066,0.8902463274020392,1
2135 Cyber security professionals,25 to 29,27,Female,White,0.2220623642869924,-0.9964551927278211,-0.024772466715716288,0.7661414760457069,49,37.54093232623964,0.223409501160102,0
2135 Cyber security professionals,60 to 64,60,Male,White,-0.8486279858309695,0.4588731743682392,-0.024772466715716288,0.8709456014225799,14,12.193238419916119,0.02229869270415961,0
2135 Cyber security professionals,40 to 44,41,Male,White,0.3209484132858296,0.4588731743682392,-0.024772466715716288,1.286188302828396,63,81.02986307818895,0.9570157593934746,1
2135 Cyber security professionals,25 to 29,28,Female,Other,0.2220623642869924,-0.9964551927278211,-0.21885745603991963,0.7181452530040127,86,61.76049175834509,0.7642366916242392,1
2135 Cyber security professionals,50 to 54,54,Female,White,-0.027183656823550874,-0.9964551927278211,-0.024772466715716288,0.7050613640474367,55,38.77837502260902,0.24561038277614794,0
2135 Cyber security professionals,55 to 59,58,Female,White,-0.33146666443444595,-0.9964551927278211,-0.024772466715716288,0.6370557497815095,35,22.296951242352833,0.05895009821219596,0
2135 Cyber security professionals,50 to 54,52,Female,Other,-0.027183656823550874,-0.9964551927278211,-0.21885745603991963,0.6608916074881624,58,38.33171323431342,0.23742869418118193,0
2135 Cyber security professionals,50 to 54,52,Male,White,-0.027183656823550874,0.4588731743682392,-0.024772466715716288,1.1452683964797683,78,89.33093492542193,0.9807931292352731,1
2135 Cyber security professionals,60 to 64,62,Male,Other,-0.8486279858309695,0.4588731743682392,-0.21885745603991963,0.8163837474438419,70,57.14686232106893,0.6714358176894806,1
2135 Cyber security professionals,35 to 39,39,Female,White,0.20861943672863154,-0.9964551927278211,-0.024772466715716288,0.7627160948485017,93,70.93259682091066,0.8902463274020392,1
2135 Cyber security professionals,30 to 34,32,Female,White,0.09054495192415538,-0.9964551927278211,-0.024772466715716288,0.7332800652972639,86,63.06208561556469,0.7868780194378647,1
2135 Cyber security professionals,25 to 29,28,Male,White,0.2220623642869924,0.4588731743682392,-0.024772466715716288,1.2444840470488117,28,34.84555331736673,0.1801332948952712,0
2135 Cyber security professionals,25 to 29,26,Female,Mixed,0.2220623642869924,-0.9964551927278211,-0.024218903438926773,0.7662828583513026,73,55.93864865964509,0.6442514332280266,1
2135 Cyber security professionals,30 to 34,30,Female,White,0.09054495192415538,-0.9964551927278211,-0.024772466715716288,0.7332800652972639,73,53.52944476670026,0.5873314242621934,1
2135 Cyber security professionals,20 to 24,22,Male,White,-0.09533789560649134,0.4588731743682392,-0.024772466715716288,1.1195434153787245,84,94.04164689181286,0.9879213623045744,1
2135 Cyber security professionals,40 to 44,41,Male,White,0.3209484132858296,0.4588731743682392,-0.024772466715716288,1.286188302828396,32,41.15802569050867,0.29230872380946066,0
2135 Cyber security professionals,50 to 54,53,Female,White,-0.027183656823550874,-0.9964551927278211,-0.024772466715716288,0.7050613640474367,53,37.36825229451414,0.22042785731029196,0
2135 Cyber security professionals,60 to 64,60,Female,White,-0.8486279858309695,-0.9964551927278211,-0.024772466715716288,0.5361800741534452,35,18.76630259537058,0.042153503119121506,0
2135 Cyber security professionals,30 to 34,31,Male,White,0.09054495192415538,0.4588731743682392,-0.024772466715716288,1.1911055226918874,55,65.5108037480538,0.8250697167513744,0
2135 Cyber security professionals,65 to 69,69,Female,White,-1.3112177502258269,-0.9964551927278211,-0.024772466715716288,0.4595618225146451,11,5.055180047661096,0.01104706461718735,0
2135 Cyber security professionals,45 to 49,47,Female,White,0.23785188492028678,-0.9964551927278211,-0.024772466715716288,0.7701844416757514,47,36.19866875876031,0.20098762028389738,0
2135 Cyber security professionals,60 to 64,64,Male,White,-0.8486279858309695,0.4588731743682392,-0.024772466715716288,0.8709456014225799,8,6.967564811380639,0.013344145922855865,0
2135 Cyber security professionals,50 to 54,53,Male,White,-0.027183656823550874,0.4588731743682392,-0.024772466715716288,1.1452683964797683,9,10.307415568317914,0.018537311795051983,0
2135 Cyber security professionals,35 to 39,37,Male,White,0.20861943672863154,0.4588731743682392,-0.024772466715716288,1.2389200195313552,13,16.105960253907618,0.03262826280944243,0
2135 Cyber security professionals,55 to 59,59,Male,White,-0.33146666443444595,0.4588731743682392,-0.024772466715716288,1.0348032869538972,93,96.23670568671244,0.9902787337360324,1
2135 Cyber security professionals,16 to 19,17,Female,White,-1.334474612390094,-0.9964551927278211,-0.024772466715716288,0.4560129409422062,61,27.816789397474576,0.09811727392383575,0
2135 Cyber security professionals,45 to 49,46,Female,White,0.23785188492028678,-0.9964551927278211,-0.024772466715716288,0.7701844416757514,52,40.049590967139075,0.2699175554568488,0
2135 Cyber security professionals,60 to 64,60,Male,White,-0.8486279858309695,0.4588731743682392,-0.024772466715716288,0.8709456014225799,3,2.6128368042677397,0.008673974856342881,0
2135 Cyber security professionals,50 to 54,52,Female,Black,-0.027183656823550874,-0.9964551927278211,0.10361446807095834,0.7358898779290568,85,62.55063962396983,0.7781752262169589,1
2135 Cyber security professionals,50 to 54,53,Male,White,-0.027183656823550874,0.4588731743682392,-0.024772466715716288,1.1452683964797683,14,16.033757550716757,0.03240113210792318,0
2135 Cyber security professionals,55 to 59,57,Male,White,-0.33146666443444595,0.4588731743682392,-0.024772466715716288,1.0348032869538972,34,35.1833117564325,0.18517548554941413,1
2135 Cyber security professionals,25 to 29,27,Male,White,0.2220623642869924,0.4588731743682392,-0.024772466715716288,1.2444840470488117,93,115.73701637553948,0.9986053297634851,1
2135 Cyber security professionals,45 to 49,46,Male,White,0.23785188492028678,0.4588731743682392,-0.024772466715716288,1.251051249565148,19,23.76997374173781,0.06767260274248535,0
